state,zip,votes_dem,votes_gop,votes_other
TX,75135.0,20.20522687189354,76.53038319704986,3.264389931056598
TX,75137.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75138.0,61.12643858847476,34.88514605361493,3.9884153579102883
TX,75140.0,13.060260446298273,84.8038314628987,2.13590809080305
TX,75141.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75142.0,25.049415554308307,72.07838161009298,2.872202835598721
TX,75143.0,21.41133649256878,76.16487362308327,2.4237898843479497
TX,75144.0,24.404834574533023,73.15346111585886,2.441704309608107
TX,75146.0,60.88839489380663,35.12803815050425,3.9835669556891067
TX,75147.0,22.07343914957433,75.25440029395514,2.672160556470528
TX,75148.0,18.921453692848768,78.96164796516496,2.1168983419862673
TX,75149.0,61.12643858847478,34.88514605361493,3.9884153579102875
TX,75150.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75151.0,24.404834574533023,73.15346111585886,2.4417043096081064
TX,75152.0,25.683432703285554,71.05004439934036,3.266522897374096
TX,75153.0,24.404834574533023,73.15346111585886,2.4417043096081064
TX,75154.0,31.572405375028463,65.04112690729056,3.3864677176809814
TX,75155.0,24.404834574533023,73.15346111585886,2.4417043096081064
TX,75156.0,18.955948233155983,78.92290178591348,2.1211499809305296
TX,75157.0,25.0494155543083,72.07838161009296,2.872202835598721
TX,75158.0,25.0494155543083,72.07838161009296,2.872202835598721
TX,75159.0,56.30503273870424,39.85572478773247,3.8392424735632797
TX,75160.0,24.795558786406012,72.30968041528023,2.8947607983137806
TX,75161.0,25.0494155543083,72.07838161009296,2.872202835598721
TX,75163.0,18.921453692848768,78.96164796516496,2.116898341986267
TX,75164.0,,,
TX,75165.0,25.683432703285554,71.05004439934035,3.266522897374096
TX,75166.0,39.22001430394481,56.20468664544448,4.575299050610723
TX,75167.0,25.683432703285554,71.05004439934035,3.266522897374097
TX,75168.0,25.683432703285547,71.05004439934035,3.266522897374096
TX,75169.0,14.32705260088238,83.37447027672887,2.2984771223887273
TX,75172.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75173.0,38.87614711919149,56.56662913391416,4.557223746894363
TX,75180.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75181.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75182.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75185.0,61.12643858847476,34.88514605361494,3.9884153579102875
TX,75187.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75189.0,25.18201050141616,71.03592444526379,3.7820650533200606
TX,75201.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75202.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75203.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75204.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75205.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75206.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75207.0,61.12643858847476,34.88514605361494,3.9884153579102883
TX,75208.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75209.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75210.0,61.126438588474784,34.88514605361494,3.9884153579102883
TX,75211.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75212.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75214.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75215.0,61.12643858847478,34.88514605361493,3.9884153579102875
TX,75216.0,61.126438588474784,34.88514605361493,3.9884153579102883
TX,75217.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75218.0,61.12643858847476,34.88514605361493,3.9884153579102883
TX,75219.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75220.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75221.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75222.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75223.0,61.12643858847476,34.88514605361493,3.9884153579102883
TX,75224.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75225.0,61.12643858847476,34.88514605361494,3.9884153579102883
TX,75226.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75227.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75228.0,61.126438588474784,34.88514605361494,3.988415357910289
TX,75229.0,61.12643858847476,34.88514605361493,3.9884153579102883
TX,75230.0,61.12643858847476,34.88514605361493,3.9884153579102875
TX,75231.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75232.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75233.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75234.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75235.0,61.126438588474784,34.88514605361493,3.9884153579102883
TX,75236.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75237.0,61.126438588474784,34.88514605361494,3.988415357910289
TX,75238.0,61.12643858847478,34.885146053614946,3.988415357910289
TX,75240.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75241.0,61.12643858847476,34.88514605361493,3.9884153579102875
TX,75242.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75243.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75244.0,61.12643858847478,34.88514605361493,3.9884153579102875
TX,75246.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75247.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75248.0,60.941619190901754,35.06501405021438,3.99336675888388
TX,75249.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75250.0,61.12643858847478,34.88514605361494,3.9884153579102875
TX,75251.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75252.0,39.50979101140237,55.92267319601214,4.5675357925854785
TX,75253.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75254.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75260.0,,,
TX,75261.0,43.4500748304246,52.15243078185724,4.397494387718155
TX,75270.0,,,
TX,75287.0,38.537280451112096,56.77342524682106,4.689294302066848
TX,75313.0,61.12643858847476,34.88514605361493,3.9884153579102875
TX,75315.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75336.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75339.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75342.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75354.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75355.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75356.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75357.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75360.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75367.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75370.0,39.2200143039448,56.20468664544448,4.575299050610723
TX,75371.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75372.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75374.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75376.0,61.12643858847478,34.88514605361493,3.9884153579102875
TX,75378.0,61.12643858847478,34.88514605361493,3.9884153579102883
TX,75379.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75380.0,61.12643858847478,34.88514605361494,3.9884153579102883
TX,75381.0,61.126438588474784,34.88514605361494,3.9884153579102883
TX,75382.0,61.12643858847478,34.88514605361494,3.988415357910289
TX,75390.0,,,
TX,75398.0,,,
TX,75401.0,20.20522687189354,76.53038319704987,3.264389931056597
TX,75402.0,20.20522687189354,76.53038319704987,3.264389931056598
TX,75403.0,20.205226871893537,76.53038319704986,3.264389931056597
TX,75404.0,20.20522687189354,76.53038319704986,3.264389931056598
TX,75407.0,39.22001430394481,56.20468664544447,4.575299050610723
TX,75409.0,39.22001430394481,56.20468664544447,4.575299050610723
TX,75410.0,13.997169247639674,84.15702413291132,1.8458066194489962
TX,75411.0,19.307331283379188,78.47008685332038,2.2225818633004266
TX,75412.0,22.304254905770353,76.23858558383525,1.4571595103944046
TX,75413.0,,,
TX,75414.0,21.82937881027484,74.945926744669,3.224694445056168
TX,75415.0,17.551557700745942,80.56164984642389,1.8867924528301887
TX,75416.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75417.0,22.304254905770353,76.23858558383525,1.4571595103944046
TX,75418.0,17.733043768793852,79.65252255262278,2.614433678583361
TX,75420.0,18.61086375779163,79.43009795191452,1.9590382902938557
TX,75421.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75422.0,20.20522687189354,76.53038319704987,3.264389931056598
TX,75423.0,20.205226871893537,76.53038319704986,3.264389931056597
TX,75424.0,38.50978777789148,56.97972726890418,4.510484953204344
TX,75425.0,,,
TX,75426.0,22.304254905770353,76.23858558383525,1.4571595103944046
TX,75428.0,20.177126426720932,76.57307140727912,3.2498021659999314
TX,75431.0,17.88510827623219,80.17667992787935,1.9382117958884768
TX,75432.0,17.551557700745942,80.56164984642386,1.8867924528301887
TX,75433.0,18.61086375779163,79.43009795191452,1.9590382902938561
TX,75434.0,,,
TX,75435.0,19.504633083713983,78.32317646340276,2.172190452883246
TX,75436.0,22.085745179478547,76.40128733838512,1.5129674821363317
TX,75437.0,18.61086375779163,79.43009795191452,1.9590382902938557
TX,75438.0,17.733043768793852,79.65252255262278,2.614433678583361
TX,75439.0,17.733043768793852,79.65252255262278,2.614433678583361
TX,75440.0,13.38879140482567,84.62854536393361,1.9826632312407229
TX,75441.0,17.55155770074594,80.56164984642388,1.886792452830189
TX,75442.0,37.44808418817126,58.098776388628025,4.4531394232007
TX,75443.0,,,
TX,75444.0,,,
TX,75446.0,17.834636283241544,79.57621716701063,2.5891465497478316
TX,75447.0,17.733043768793852,79.65252255262278,2.6144336785833615
TX,75448.0,17.579045333000145,80.51989257826797,1.9010620887318763
TX,75449.0,18.098813949991925,79.19058853309903,2.710597516909041
TX,75450.0,17.551557700745942,80.56164984642386,1.8867924528301887
TX,75451.0,27.50776989608218,70.7022198896982,1.7900102142196321
TX,75452.0,18.62739143841558,78.66155929423091,2.711049267353486
TX,75453.0,19.806163698269632,77.00401492356075,3.1898213781696207
TX,75454.0,39.2200143039448,56.20468664544447,4.575299050610722
TX,75455.0,27.659110723626856,69.80165649520488,2.539232781168265
TX,75456.0,27.65911072362685,69.80165649520488,2.539232781168265
TX,75457.0,15.266299357208446,82.25436179981635,2.479338842975207
TX,75458.0,,,
TX,75459.0,21.83224271267103,74.94263618594375,3.22512110138523
TX,75460.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75461.0,19.307331283379185,78.47008685332038,2.2225818633004257
TX,75462.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75468.0,19.307331283379188,78.47008685332038,2.2225818633004257
TX,75469.0,17.841553735180224,80.12110836718588,2.0373378976339036
TX,75470.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75471.0,18.61086375779163,79.43009795191452,1.9590382902938561
TX,75472.0,13.369330453563716,84.64362850971922,1.9870410367170626
TX,75473.0,19.307331283379188,78.47008685332038,2.2225818633004266
TX,75474.0,20.333800275291704,76.41522822672849,3.250971497979813
TX,75475.0,,,
TX,75476.0,17.733043768793852,79.6525225526228,2.614433678583361
TX,75477.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75478.0,18.61086375779163,79.43009795191452,1.9590382902938557
TX,75479.0,17.82886966515022,79.54242077688491,2.6287095579648576
TX,75480.0,15.233237998547425,82.30544241504086,2.4613195864117237
TX,75481.0,18.610863757791627,79.43009795191452,1.9590382902938557
TX,75482.0,18.601014943359523,79.44061846631656,1.9583665903239185
TX,75483.0,18.61086375779163,79.43009795191452,1.9590382902938557
TX,75485.0,,,
TX,75486.0,19.307331283379188,78.47008685332038,2.222581863300426
TX,75487.0,24.971691068241686,72.52053131708854,2.5077776146697657
TX,75488.0,17.733043768793856,79.6525225526228,2.6144336785833615
TX,75489.0,21.83224271267103,74.94263618594374,3.2251211013852297
TX,75490.0,17.789471713791862,79.58768812704733,2.6228401591608184
TX,75491.0,21.331293603133826,75.52801924348005,3.140687153386126
TX,75492.0,17.733043768793852,79.65252255262278,2.6144336785833615
TX,75493.0,,,
TX,75494.0,14.312184380439163,83.74955624698714,1.9382593725737034
TX,75495.0,22.907325598791147,73.7840720326118,3.3086023685970427
TX,75496.0,20.19465234978676,76.54373784363513,3.2616098065781163
TX,75497.0,14.385846128524923,83.77512701721227,1.83902685426281
TX,75501.0,25.619379170293012,72.27444154337105,2.1061792863359448
TX,75503.0,25.619379170293005,72.27444154337105,2.1061792863359443
TX,75504.0,25.619379170293012,72.27444154337105,2.1061792863359448
TX,75505.0,25.619379170293005,72.27444154337105,2.1061792863359443
TX,75550.0,22.30425490577035,76.23858558383525,1.4571595103944044
TX,75551.0,19.386524211614685,79.11425124935379,1.4992245390315355
TX,75554.0,22.53752247481969,75.95964996335901,1.502827561821317
TX,75555.0,19.38652421161468,79.11425124935377,1.4992245390315353
TX,75556.0,19.386524211614685,79.11425124935379,1.4992245390315355
TX,75558.0,27.65911072362685,69.8016564952049,2.539232781168265
TX,75559.0,25.619379170293005,72.27444154337105,2.1061792863359443
TX,75560.0,19.386524211614685,79.1142512493538,1.4992245390315355
TX,75561.0,25.619379170293012,72.27444154337105,2.1061792863359443
TX,75562.0,,,
TX,75563.0,19.38652421161468,79.11425124935377,1.4992245390315355
TX,75564.0,,,
TX,75565.0,,,
TX,75566.0,19.386524211614685,79.11425124935379,1.4992245390315353
TX,75567.0,25.619379170293005,72.27444154337104,2.106179286335944
TX,75568.0,23.692825486532133,74.60710072425888,1.7000737892089854
TX,75569.0,25.619379170293012,72.27444154337105,2.1061792863359448
TX,75570.0,25.619379170293012,72.27444154337105,2.1061792863359443
TX,75571.0,28.66020661139136,69.37901128684653,1.9607821017621054
TX,75572.0,19.38652421161468,79.11425124935379,1.4992245390315355
TX,75573.0,,,
TX,75574.0,25.619379170293012,72.27444154337105,2.1061792863359443
TX,75599.0,,,
TX,75601.0,27.93553365373475,69.61452724262045,2.449939103644785
TX,75602.0,27.754407387921294,69.89118179776543,2.3544108143132663
TX,75603.0,26.497032166939626,71.0785901371691,2.4243776958912564
TX,75604.0,27.953716309330943,69.51459006414336,2.5316936265256995
TX,75605.0,27.808896620761526,69.73648538607698,2.454617993161497
TX,75606.0,28.098634110963378,69.36540553608123,2.535960352955397
TX,75607.0,28.09863411096337,69.36540553608123,2.535960352955397
TX,75608.0,28.09863411096337,69.36540553608123,2.535960352955397
TX,75615.0,28.098634110963378,69.36540553608123,2.535960352955397
TX,75630.0,24.555662202055537,73.65763177659845,1.7867060213459998
TX,75631.0,17.622203015461444,81.10054739268223,1.2772495918563336
TX,75633.0,17.622203015461444,81.10054739268223,1.2772495918563334
TX,75636.0,,,
TX,75637.0,,,
TX,75638.0,28.706688154713937,69.35938759065272,1.9339242546333606
TX,75639.0,17.622203015461444,81.10054739268223,1.2772495918563336
TX,75640.0,17.540681909559964,80.34710864153352,2.112209448906522
TX,75641.0,,,
TX,75642.0,,,
TX,75643.0,17.653044095760535,81.0642267163966,1.282729187842847
TX,75644.0,14.939062696318633,82.91242618419399,2.1485111194873725
TX,75645.0,15.060973602071126,82.78692593001237,2.152100467916504
TX,75647.0,21.99486689332226,75.59802178494857,2.407111321729147
TX,75650.0,27.04445455924746,70.97557275072067,1.9799726900318615
TX,75651.0,27.054288513872738,70.96641757521932,1.9792939109079237
TX,75652.0,20.714085081764573,77.26494150328264,2.0209734149527647
TX,75654.0,20.717068547962512,77.26124039170264,2.0216910603348426
TX,75656.0,19.76567825145384,78.71741316937396,1.5169085791722023
TX,75657.0,27.46797033829303,70.58128973513888,1.950739926568097
TX,75658.0,,,
TX,75659.0,,,
TX,75660.0,28.098634110963378,69.36540553608123,2.535960352955397
TX,75661.0,27.04445455924746,70.97557275072069,1.979972690031862
TX,75662.0,25.869273196004468,71.73843673566938,2.3922900683261648
TX,75663.0,28.09863411096337,69.36540553608121,2.535960352955397
TX,75666.0,20.717068547962512,77.26124039170264,2.0216910603348426
TX,75667.0,20.717068547962512,77.26124039170264,2.0216910603348426
TX,75668.0,28.53704623834193,69.52685418448813,1.9360995771699412
TX,75669.0,18.02972746697907,80.59499667865246,1.3752758543684598
TX,75670.0,27.04445455924746,70.97557275072069,1.979972690031862
TX,75671.0,27.04445455924746,70.97557275072069,1.9799726900318615
TX,75672.0,27.025353598884845,70.99609828417837,1.9785481169368038
TX,75680.0,,,
TX,75681.0,20.717068547962516,77.26124039170263,2.0216910603348426
TX,75682.0,,,
TX,75683.0,17.630838671676983,80.26315489866496,2.106006429658043
TX,75684.0,21.196381489597492,76.71141775838626,2.092200752016268
TX,75685.0,,,
TX,75686.0,26.700852888612765,71.44705912575255,1.8520879856346877
TX,75687.0,,,
TX,75688.0,,,
TX,75689.0,,,
TX,75691.0,20.590370428515637,77.42062858489982,1.9890009865845568
TX,75692.0,27.044454559247455,70.97557275072069,1.9799726900318615
TX,75693.0,28.093593711299686,69.37059433715744,2.535811951542879
TX,75694.0,,,
TX,75701.0,26.60862663989129,70.50300020442275,2.8883731556859584
TX,75702.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75703.0,26.60862663989129,70.50300020442275,2.8883731556859584
TX,75704.0,26.6086266398913,70.50300020442275,2.888373155685959
TX,75705.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75706.0,26.60862663989129,70.50300020442273,2.888373155685959
TX,75707.0,26.6086266398913,70.50300020442275,2.888373155685959
TX,75708.0,26.6086266398913,70.50300020442275,2.888373155685958
TX,75709.0,26.6086266398913,70.50300020442273,2.888373155685958
TX,75710.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75711.0,26.6086266398913,70.50300020442273,2.888373155685958
TX,75712.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75713.0,26.60862663989129,70.50300020442275,2.888373155685958
TX,75750.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75751.0,18.92792068981204,78.95492189043414,2.1171574197538128
TX,75752.0,18.689303140242338,79.19346832294669,2.117228536810958
TX,75754.0,12.872884872516021,85.00161372124118,2.125501406242796
TX,75755.0,14.930033155455144,82.92478784909947,2.14517899544538
TX,75756.0,18.921453692848768,78.96164796516496,2.1168983419862673
TX,75757.0,23.936369324189585,73.56708169145656,2.4965489843538586
TX,75758.0,18.517881165195966,79.3646464792799,2.1174723555241295
TX,75759.0,20.753248308484523,77.21693311777737,2.0298185737381
TX,75760.0,29.239068189104266,67.15824435633337,3.602687454562374
TX,75762.0,26.60862663989129,70.50300020442273,2.888373155685958
TX,75763.0,19.354123193501486,78.511645064025,2.1342317424735113
TX,75764.0,,,
TX,75765.0,14.078613798107698,84.09040202026145,1.8309841816308607
TX,75766.0,20.753248308484523,77.21693311777739,2.0298185737381
TX,75770.0,18.93307595340728,78.9495600991119,2.1173639474808157
TX,75771.0,26.60862663989129,70.50300020442275,2.8883731556859584
TX,75772.0,,,
TX,75773.0,14.957009551905168,83.13943812626235,1.9035523218324837
TX,75778.0,15.85158072518742,82.02715455869969,2.121264716112885
TX,75779.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75780.0,,,
TX,75782.0,,,
TX,75783.0,14.072723372305052,84.09846615896171,1.8288104687332405
TX,75784.0,20.72456539269239,77.2520594367093,2.0233751705982908
TX,75785.0,20.75324830848452,77.21693311777737,2.0298185737380994
TX,75788.0,,,
TX,75789.0,24.913165828446154,72.4470607759161,2.6397733956377403
TX,75790.0,13.250758049106418,84.60275378061755,2.1464881702760166
TX,75791.0,26.6086266398913,70.50300020442275,2.8883731556859584
TX,75792.0,26.6086266398913,70.50300020442273,2.888373155685958
TX,75798.0,,,
TX,75799.0,,,
TX,75801.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75802.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75803.0,19.881433292315307,77.96321011793185,2.1553565897528317
TX,75831.0,13.058237397947705,85.43443266953147,1.5073299325207992
TX,75832.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75833.0,12.272174969623329,86.28324557850682,1.4445794518698527
TX,75834.0,,,
TX,75835.0,23.825584196579136,74.74102625873283,1.4333895446880272
TX,75838.0,19.20347003154574,78.79863301787591,1.9978969505783384
TX,75839.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75840.0,19.20347003154574,78.79863301787591,1.9978969505783386
TX,75844.0,23.61701075543411,74.91137732565612,1.4716119189097374
TX,75845.0,19.296525656599194,79.17990865706412,1.5235656863367077
TX,75846.0,14.052998900159363,84.40887602793194,1.538125071908697
TX,75847.0,23.346157835336435,75.21116508188179,1.4426770827817739
TX,75848.0,19.203470031545745,78.79863301787591,1.9978969505783386
TX,75849.0,,,
TX,75850.0,12.272174969623329,86.28324557850682,1.444579451869853
TX,75851.0,23.825584196579136,74.74102625873283,1.433389544688027
TX,75852.0,21.185724636383142,77.43269013675672,1.3815852268601425
TX,75853.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75855.0,14.029521049571889,84.38561253506364,1.5848664153644654
TX,75856.0,19.29120695419592,79.18756268806419,1.5212303577398865
TX,75858.0,,,
TX,75859.0,20.284838661095925,77.62499641678636,2.0901649221177214
TX,75860.0,19.20347003154574,78.79863301787591,1.9978969505783386
TX,75861.0,19.885118730384317,77.95937703558951,2.155504234026174
TX,75862.0,19.648057532214555,78.76583847641275,1.5861039913726827
TX,75865.0,19.291206954195918,79.18756268806419,1.5212303577398862
TX,75880.0,,,
TX,75882.0,,,
TX,75884.0,,,
TX,75886.0,,,
TX,75901.0,25.236022765316374,72.53431536658856,2.229661868095079
TX,75902.0,25.236022765316367,72.53431536658854,2.2296618680950786
TX,75903.0,25.236022765316367,72.53431536658854,2.2296618680950786
TX,75904.0,25.236022765316374,72.53431536658856,2.2296618680950786
TX,75915.0,25.236022765316367,72.53431536658854,2.2296618680950786
TX,75925.0,20.753248308484523,77.21693311777737,2.0298185737381
TX,75926.0,19.291206954195918,79.18756268806419,1.5212303577398862
TX,75928.0,24.389027431421447,73.84039900249377,1.770573566084788
TX,75929.0,25.456076340162788,73.53353915239967,1.0103845074375526
TX,75930.0,18.326486906291592,80.80005142266721,0.8734616710412035
TX,75931.0,18.924428333339794,79.68943841322401,1.3861332534362047
TX,75932.0,24.389027431421447,73.84039900249377,1.770573566084788
TX,75933.0,22.704814676506555,75.63800181108614,1.657183512407307
TX,75934.0,,,
TX,75935.0,19.369836665897573,79.04310361825102,1.5870597158513862
TX,75936.0,17.13171675160015,81.12996463026067,1.7383186181391765
TX,75937.0,30.414623272403034,65.76460098082926,3.8207757467677217
TX,75938.0,15.597942025348226,82.83347973396914,1.5685782406826454
TX,75939.0,20.67994425734526,77.1890605040065,2.1309952386482407
TX,75941.0,25.236022765316374,72.53431536658856,2.229661868095079
TX,75942.0,15.597942025348225,82.83347973396914,1.5685782406826454
TX,75943.0,30.41462327240303,65.76460098082924,3.8207757467677217
TX,75944.0,30.41462327240303,65.76460098082924,3.8207757467677217
TX,75946.0,27.963492497736958,68.67046410467529,3.3660433975877577
TX,75948.0,13.227057302886688,85.99741490736751,0.7755277897457992
TX,75949.0,25.236022765316367,72.53431536658856,2.2296618680950786
TX,75951.0,19.339375327690806,79.23002022320425,1.430604449104936
TX,75954.0,19.367283950617285,79.04541446208113,1.5873015873015872
TX,75956.0,19.468543827216635,79.09215542147317,1.4393007513101834
TX,75958.0,,,
TX,75959.0,13.227057302886688,85.99741490736751,0.7755277897457993
TX,75960.0,20.679944257345255,77.1890605040065,2.1309952386482407
TX,75961.0,30.414623272403034,65.76460098082924,3.8207757467677217
TX,75963.0,30.41462327240303,65.76460098082924,3.8207757467677217
TX,75964.0,30.41462327240303,65.76460098082926,3.8207757467677217
TX,75965.0,30.414623272403034,65.76460098082926,3.8207757467677217
TX,75966.0,24.389027431421447,73.84039900249377,1.770573566084788
TX,75968.0,13.227057302886688,85.99741490736751,0.7755277897457992
TX,75969.0,25.19151911178643,72.58080300499617,2.227677883217412
TX,75972.0,25.45607634016278,73.53353915239967,1.0103845074375526
TX,75973.0,19.36728395061728,79.04541446208113,1.5873015873015872
TX,75974.0,18.85565138249729,79.64794980467113,1.4963988128315784
TX,75975.0,19.435728845117456,78.95494254066699,1.6093286142155292
TX,75976.0,20.75324830848452,77.21693311777737,2.0298185737381
TX,75977.0,24.389027431421447,73.84039900249377,1.770573566084788
TX,75978.0,,,
TX,75979.0,15.597942025348225,82.83347973396913,1.5685782406826454
TX,75980.0,25.236022765316374,72.53431536658856,2.229661868095079
TX,75990.0,,,
TX,76001.0,43.4500748304246,52.15243078185723,4.3974943877181545
TX,76002.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76003.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76004.0,43.4500748304246,52.15243078185725,4.397494387718155
TX,76005.0,43.450074830424604,52.15243078185725,4.3974943877181545
TX,76006.0,43.450074830424604,52.15243078185724,4.3974943877181545
TX,76007.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76008.0,18.02961335334822,78.8763284594878,3.094058187163993
TX,76009.0,19.165357080495895,77.47511786275535,3.3595250567487343
TX,76010.0,43.450074830424604,52.15243078185724,4.397494387718155
TX,76011.0,43.450074830424604,52.15243078185725,4.397494387718155
TX,76012.0,43.4500748304246,52.15243078185725,4.397494387718155
TX,76013.0,43.450074830424604,52.15243078185724,4.397494387718155
TX,76014.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76015.0,43.4500748304246,52.15243078185724,4.397494387718155
TX,76016.0,43.450074830424604,52.15243078185724,4.397494387718155
TX,76017.0,43.4500748304246,52.15243078185724,4.397494387718155
TX,76018.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76019.0,,,
TX,76020.0,29.43032117581168,66.90185925496337,3.667819569224948
TX,76021.0,43.4500748304246,52.15243078185725,4.397494387718155
TX,76022.0,43.450074830424604,52.15243078185725,4.3974943877181545
TX,76023.0,13.879227496016416,83.68778495447205,2.4329875495115223
TX,76028.0,25.586175936567297,70.77986250217356,3.6339615612591416
TX,76031.0,19.165357080495895,77.47511786275535,3.3595250567487343
TX,76033.0,19.101010531120423,77.54040892269413,3.358580546185446
TX,76034.0,43.4500748304246,52.15243078185725,4.3974943877181545
TX,76035.0,15.2204498547332,81.83635367393306,2.943196471333729
TX,76036.0,40.88029028454307,54.832052204300055,4.287657511156885
TX,76039.0,43.4500748304246,52.15243078185724,4.397494387718155
TX,76040.0,43.4500748304246,52.15243078185725,4.3974943877181545
TX,76041.0,25.683432703285554,71.05004439934036,3.266522897374096
TX,76043.0,13.93188854489164,82.7141382868937,3.3539731682146545
TX,76044.0,19.165357080495898,77.47511786275537,3.3595250567487343
TX,76048.0,15.300162429999306,81.81478537335582,2.8850521966448675
TX,76049.0,15.334468081624895,81.78224797665091,2.883283941724213
TX,76050.0,19.304004607962575,77.39137205677166,3.304623335265756
TX,76051.0,43.4500748304246,52.15243078185725,4.397494387718155
TX,76052.0,42.164314322268055,53.47029763091634,4.365388046815611
TX,76053.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76054.0,43.450074830424604,52.15243078185724,4.397494387718155
TX,76055.0,19.661139862375528,78.0422749587442,2.2965851788802607
TX,76058.0,19.165357080495898,77.47511786275537,3.3595250567487343
TX,76059.0,19.165357080495898,77.47511786275537,3.3595250567487334
TX,76060.0,43.4500748304246,52.15243078185724,4.3974943877181545
TX,76061.0,19.165357080495895,77.47511786275535,3.3595250567487343
TX,76063.0,42.37395302819475,53.27461445729118,4.351432514514064
TX,76064.0,25.683432703285547,71.05004439934035,3.266522897374096
TX,76065.0,25.745968984610627,70.98623439788712,3.2677966175022584
TX,76066.0,14.867757946503616,82.2290380995255,2.9032039539708956
TX,76067.0,16.664750365904236,80.83905416682428,2.496195467271476
