business_accomodation_and_food_services,business_admin_support_and_waste_mngmt,business_agriculture_forestry_fishing_hunting,business_arts_entertain_rec,business_construction,business_education_services,business_finance_and_insurance,business_health_care_social_assit,business_unclassified,business_information,business_mngmt_companies,business_manufacturing,business_oil_extraction,business_other_services,business_profess_scientif_tech_services,business_real_estate_rental_leasing,business_retail,business_transportation_warehousing,business_utilities,business_wholesale_trade,business_zip
9.0,6.0,0.0,0.0,14.0,3.0,4.0,20.0,0.0,3.0,0.0,11.0,0.0,20.0,6.0,4.0,22.0,0.0,0.0,10.0,15145
119.0,49.0,0.0,18.0,48.0,16.0,80.0,236.0,0.0,19.0,12.0,17.0,0.0,123.0,85.0,52.0,267.0,11.0,0.0,47.0,15146
22.0,21.0,0.0,5.0,39.0,3.0,8.0,37.0,0.0,0.0,0.0,16.0,0.0,44.0,16.0,12.0,32.0,4.0,0.0,11.0,15147
5.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,4.0,7.0,0.0,0.0,15148
69.0,14.0,0.0,12.0,24.0,4.0,10.0,43.0,0.0,14.0,7.0,41.0,0.0,68.0,50.0,13.0,50.0,16.0,0.0,47.0,15201
47.0,18.0,0.0,6.0,37.0,4.0,11.0,54.0,0.0,10.0,0.0,8.0,0.0,48.0,26.0,8.0,45.0,6.0,0.0,11.0,15202
118.0,18.0,0.0,18.0,19.0,11.0,22.0,85.0,0.0,17.0,9.0,18.0,3.0,62.0,92.0,32.0,68.0,8.0,0.0,13.0,15203
0.0,7.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,5.0,7.0,3.0,0.0,7.0,15204
110.0,40.0,0.0,14.0,85.0,9.0,47.0,75.0,0.0,35.0,29.0,32.0,0.0,107.0,115.0,34.0,221.0,33.0,0.0,101.0,15205
66.0,24.0,0.0,21.0,30.0,25.0,19.0,136.0,0.0,29.0,3.0,19.0,0.0,98.0,99.0,49.0,93.0,0.0,0.0,19.0,15206
15.0,5.0,0.0,6.0,17.0,0.0,3.0,17.0,0.0,0.0,0.0,8.0,0.0,22.0,11.0,0.0,10.0,6.0,0.0,5.0,15207
10.0,0.0,0.0,11.0,9.0,10.0,5.0,24.0,0.0,0.0,0.0,22.0,0.0,26.0,21.0,4.0,12.0,4.0,0.0,6.0,15208
27.0,17.0,0.0,6.0,34.0,4.0,7.0,16.0,0.0,7.0,0.0,11.0,0.0,31.0,22.0,9.0,31.0,8.0,0.0,14.0,15209
36.0,13.0,0.0,3.0,30.0,0.0,8.0,23.0,0.0,9.0,0.0,15.0,0.0,45.0,8.0,6.0,51.0,3.0,0.0,5.0,15210
26.0,7.0,0.0,0.0,6.0,0.0,12.0,10.0,0.0,3.0,0.0,0.0,0.0,19.0,15.0,8.0,14.0,0.0,0.0,0.0,15211
86.0,35.0,0.0,15.0,37.0,6.0,70.0,84.0,0.0,36.0,19.0,23.0,0.0,100.0,92.0,27.0,57.0,9.0,6.0,38.0,15212
152.0,25.0,0.0,9.0,11.0,24.0,27.0,213.0,0.0,21.0,5.0,10.0,0.0,87.0,59.0,28.0,61.0,0.0,0.0,11.0,15213
0.0,6.0,0.0,4.0,13.0,5.0,0.0,18.0,0.0,4.0,0.0,3.0,0.0,14.0,4.0,4.0,11.0,4.0,0.0,0.0,15214
28.0,27.0,0.0,4.0,40.0,8.0,20.0,74.0,0.0,6.0,0.0,16.0,3.0,41.0,43.0,15.0,38.0,3.0,0.0,17.0,15215
65.0,19.0,0.0,11.0,28.0,13.0,27.0,51.0,0.0,6.0,0.0,8.0,0.0,62.0,43.0,13.0,58.0,6.0,0.0,7.0,15216
72.0,18.0,0.0,11.0,16.0,15.0,26.0,112.0,0.0,13.0,3.0,9.0,0.0,73.0,77.0,36.0,55.0,0.0,0.0,13.0,15217
24.0,11.0,0.0,4.0,25.0,6.0,13.0,44.0,0.0,5.0,0.0,7.0,0.0,44.0,28.0,14.0,37.0,4.0,0.0,7.0,15218
91.0,61.0,0.0,7.0,14.0,19.0,136.0,131.0,0.0,34.0,23.0,8.0,0.0,113.0,400.0,61.0,42.0,11.0,5.0,25.0,15219
55.0,60.0,0.0,5.0,39.0,9.0,91.0,100.0,0.0,33.0,18.0,11.0,0.0,55.0,119.0,37.0,42.0,5.0,5.0,50.0,15220
35.0,30.0,0.0,8.0,45.0,12.0,33.0,109.0,0.0,6.0,4.0,8.0,0.0,55.0,47.0,31.0,52.0,5.0,0.0,20.0,15221
222.0,91.0,0.0,38.0,17.0,29.0,196.0,98.0,0.0,75.0,25.0,39.0,4.0,164.0,333.0,68.0,131.0,10.0,4.0,53.0,15222
24.0,5.0,0.0,0.0,28.0,0.0,10.0,17.0,0.0,0.0,0.0,13.0,0.0,20.0,12.0,9.0,27.0,6.0,0.0,20.0,15223
60.0,4.0,0.0,5.0,12.0,5.0,11.0,74.0,0.0,5.0,0.0,6.0,0.0,32.0,24.0,4.0,39.0,0.0,0.0,3.0,15224
6.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,5.0,6.0,5.0,14.0,0.0,23.0,15225
25.0,14.0,0.0,0.0,22.0,6.0,7.0,19.0,0.0,3.0,0.0,6.0,0.0,34.0,10.0,5.0,41.0,5.0,0.0,6.0,15226
46.0,21.0,0.0,3.0,47.0,7.0,27.0,58.0,0.0,7.0,0.0,0.0,0.0,41.0,30.0,16.0,57.0,4.0,0.0,0.0,15227
43.0,15.0,0.0,10.0,20.0,9.0,24.0,66.0,0.0,8.0,0.0,0.0,0.0,47.0,82.0,20.0,51.0,5.0,0.0,12.0,15228
27.0,11.0,0.0,0.0,27.0,5.0,15.0,24.0,0.0,6.0,0.0,4.0,0.0,31.0,33.0,7.0,27.0,0.0,0.0,8.0,15229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15230
23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,16.0,20.0,0.0,0.0,15231
51.0,4.0,0.0,8.0,0.0,7.0,12.0,85.0,0.0,3.0,0.0,0.0,0.0,49.0,43.0,16.0,64.0,0.0,0.0,3.0,15232
19.0,16.0,0.0,3.0,18.0,6.0,11.0,18.0,0.0,10.0,3.0,13.0,0.0,26.0,29.0,6.0,12.0,17.0,4.0,37.0,15233
31.0,23.0,0.0,6.0,41.0,10.0,30.0,50.0,0.0,0.0,0.0,10.0,0.0,59.0,40.0,19.0,58.0,5.0,0.0,13.0,15234
59.0,57.0,0.0,10.0,61.0,6.0,47.0,148.0,0.0,10.0,5.0,14.0,0.0,90.0,68.0,33.0,100.0,9.0,0.0,21.0,15235
76.0,38.0,0.0,9.0,69.0,6.0,52.0,96.0,0.0,10.0,4.0,20.0,0.0,88.0,77.0,19.0,113.0,14.0,0.0,26.0,15236
142.0,83.0,0.0,32.0,134.0,17.0,118.0,211.0,0.0,29.0,15.0,13.0,0.0,180.0,184.0,63.0,344.0,14.0,0.0,58.0,15237
71.0,35.0,0.0,20.0,34.0,12.0,49.0,95.0,0.0,13.0,22.0,43.0,0.0,57.0,117.0,28.0,61.0,11.0,0.0,56.0,15238
35.0,48.0,0.0,7.0,79.0,0.0,16.0,38.0,0.0,8.0,5.0,19.0,0.0,53.0,33.0,17.0,46.0,9.0,0.0,33.0,15239
49.0,25.0,0.0,9.0,47.0,9.0,62.0,94.0,3.0,15.0,4.0,11.0,9.0,47.0,106.0,35.0,138.0,10.0,0.0,39.0,15241
18.0,5.0,0.0,5.0,12.0,3.0,6.0,63.0,0.0,6.0,0.0,0.0,0.0,17.0,43.0,6.0,6.0,0.0,0.0,12.0,15243
0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15258
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15259
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15260
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15261
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15262
28.0,12.0,0.0,4.0,0.0,0.0,28.0,6.0,0.0,12.0,5.0,10.0,4.0,10.0,28.0,8.0,30.0,10.0,0.0,16.0,15275
0.0,20.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,13.0,15276
166.0,60.0,0.0,30.0,101.0,8.0,84.0,254.0,0.0,22.0,14.0,58.0,15.0,167.0,114.0,50.0,273.0,31.0,7.0,68.0,15301
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15311
3.0,3.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,15312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15313
11.0,0.0,0.0,0.0,10.0,0.0,4.0,16.0,0.0,3.0,0.0,0.0,0.0,18.0,4.0,0.0,13.0,0.0,0.0,7.0,15314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15315
119.0,84.0,0.0,23.0,146.0,20.0,121.0,201.0,0.0,23.0,26.0,36.0,21.0,133.0,166.0,66.0,150.0,20.0,11.0,80.0,15317
9.0,3.0,0.0,0.0,9.0,0.0,7.0,20.0,0.0,3.0,0.0,5.0,0.0,22.0,4.0,3.0,22.0,6.0,0.0,4.0,15320
5.0,3.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15321
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15322
4.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,8.0,4.0,0.0,0.0,15323
0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,15329
7.0,17.0,0.0,4.0,31.0,3.0,3.0,7.0,0.0,0.0,0.0,10.0,3.0,12.0,18.0,0.0,13.0,10.0,0.0,13.0,15330
8.0,13.0,0.0,3.0,36.0,0.0,4.0,6.0,0.0,0.0,0.0,7.0,0.0,18.0,6.0,6.0,13.0,6.0,0.0,6.0,15332
4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,15333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15338
3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,3.0,15340
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15341
0.0,5.0,0.0,0.0,15.0,0.0,7.0,9.0,0.0,0.0,0.0,4.0,0.0,14.0,14.0,5.0,13.0,3.0,0.0,11.0,15342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,15345
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,15347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15348
3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,15349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15350
0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,15357
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15359
0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15360
3.0,12.0,0.0,0.0,33.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,4.0,10.0,0.0,0.0,8.0,15367
38.0,8.0,0.0,3.0,18.0,4.0,22.0,68.0,0.0,10.0,0.0,6.0,11.0,51.0,28.0,8.0,59.0,18.0,0.0,12.0,15370
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15377
110.0,29.0,0.0,15.0,63.0,9.0,48.0,217.0,0.0,14.0,5.0,21.0,3.0,103.0,69.0,31.0,202.0,16.0,5.0,25.0,15401
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,15411
11.0,5.0,0.0,0.0,14.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,6.0,17.0,4.0,0.0,5.0,15417
4.0,0.0,0.0,0.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,9.0,0.0,0.0,0.0,15419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15421
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15423
8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,15424
48.0,15.0,0.0,6.0,26.0,4.0,22.0,70.0,0.0,5.0,0.0,18.0,0.0,62.0,23.0,11.0,75.0,17.0,7.0,13.0,15425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15428
4.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,6.0,15431
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15432
5.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,5.0,4.0,0.0,0.0,15436
11.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0,0.0,3.0,15437
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15438
4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15442
3.0,0.0,0.0,0.0,11.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,3.0,3.0,0.0,0.0,15445
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15451
6.0,3.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,9.0,7.0,0.0,9.0,5.0,0.0,0.0,15456
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,15458
4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,4.0,15459
7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,18.0,7.0,0.0,0.0,15461
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15464
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15465
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15468
0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15469
5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15470
7.0,3.0,0.0,0.0,9.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,9.0,3.0,0.0,5.0,15473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,15474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15475
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15477
5.0,8.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,3.0,14.0,3.0,0.0,13.0,10.0,3.0,6.0,15478
5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,3.0,0.0,0.0,15479
0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,15480
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15482
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15486
66.0,21.0,0.0,10.0,56.0,3.0,32.0,91.0,0.0,8.0,0.0,40.0,3.0,86.0,55.0,21.0,96.0,31.0,4.0,28.0,15501
0.0,0.0,0.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,15521
42.0,19.0,0.0,6.0,29.0,3.0,27.0,45.0,0.0,9.0,0.0,25.0,0.0,60.0,20.0,10.0,85.0,24.0,0.0,15.0,15522
8.0,0.0,0.0,0.0,12.0,0.0,6.0,10.0,0.0,0.0,0.0,5.0,3.0,15.0,6.0,0.0,13.0,9.0,0.0,6.0,15530
8.0,0.0,0.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,15531
13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,15533
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536
8.0,0.0,0.0,3.0,20.0,0.0,14.0,50.0,0.0,4.0,0.0,13.0,0.0,28.0,6.0,0.0,36.0,13.0,0.0,7.0,15537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15539
0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,6.0,5.0,0.0,3.0,15541
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,15545
7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15547
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15550
9.0,0.0,0.0,3.0,9.0,0.0,6.0,11.0,0.0,0.0,0.0,9.0,3.0,24.0,3.0,4.0,12.0,8.0,0.0,0.0,15552
0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,15554
9.0,6.0,0.0,0.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,5.0,14.0,5.0,0.0,0.0,15557
4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,15558
5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,15559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,15562
3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,3.0,0.0,6.0,6.0,0.0,8.0,15563
161.0,66.0,0.0,34.0,109.0,20.0,125.0,336.0,0.0,29.0,13.0,58.0,0.0,182.0,190.0,67.0,300.0,31.0,8.0,81.0,15601
4.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,15610
0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15611
17.0,14.0,0.0,4.0,34.0,0.0,10.0,22.0,0.0,0.0,0.0,9.0,3.0,35.0,16.0,9.0,32.0,5.0,0.0,7.0,15613
4.0,3.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,4.0,5.0,0.0,0.0,15618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15620
3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15622
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15623
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15624
18.0,8.0,0.0,4.0,10.0,0.0,10.0,21.0,0.0,3.0,0.0,9.0,0.0,18.0,12.0,3.0,28.0,6.0,0.0,5.0,15626
4.0,4.0,0.0,0.0,9.0,0.0,6.0,5.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,15627
8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,10.0,0.0,0.0,0.0,15628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15631
13.0,19.0,0.0,6.0,27.0,4.0,15.0,17.0,0.0,4.0,0.0,38.0,0.0,26.0,27.0,5.0,26.0,6.0,0.0,24.0,15632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15635
9.0,0.0,0.0,0.0,13.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,5.0,0.0,0.0,3.0,15636
5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,15637
4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,15639
77.0,73.0,0.0,15.0,141.0,4.0,57.0,120.0,0.0,8.0,5.0,53.0,0.0,106.0,88.0,27.0,128.0,16.0,0.0,43.0,15642
26.0,14.0,0.0,9.0,43.0,0.0,22.0,47.0,0.0,4.0,0.0,22.0,0.0,42.0,22.0,6.0,48.0,10.0,3.0,11.0,15644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15646
