zip,property_value_avg
49403,239980
12461,361519
14476,152500
75968,85581
48028,283173
73526,87419
74930,84755
51449,80935
72372,72549
36075,88520
74342,156921
58639,138335
13145,137722
86512,155500
24593,174320
48464,150783
16351,54266
2543,877784
24844,36804
83849,159874
12023,203368
49287,224244
43527,103799
71842,104377
89158,483898
14818,184012
54966,107778
15958,100545
72444,89457
95703,481366
62320,120373
53504,148206
59632,209041
1053,318470
13626,141367
31795,131339
12748,213800
30733,111454
46951,106819
70755,147381
55959,231341
12472,269005
46166,161830
54627,164781
52046,204706
64482,97929
96703,600316
71439,107088
60938,82758
12168,211634
35446,159397
29741,107369
16249,125342
12094,216879
36525,152953
60602,551609
36759,82586
61376,95593
31827,78545
15479,131458
4108,506416
80520,364392
35610,136538
79357,55072
47631,145222
39561,137533
43164,149036
54909,128917
28689,216337
72840,79629
54740,143037
29052,95608
59442,171056
42056,84464
49885,160272
74002,93808
36509,64664
76701,151957
54770,152300
38232,98834
41064,100957
24435,237523
40468,119110
66105,68041
4910,154132
56540,164438
43217,55360
36907,48036
54514,133922
44867,144429
54026,254511
71261,49773
35089,77045
57226,130834
17830,124176
76857,97319
70514,101452
16920,95921
78335,124903
17321,270644
78881,123344
16881,99251
86321,181831
55329,196441
66076,155860
3580,381034
79325,134499
60034,185957
15942,100883
24069,115221
20197,828611
56481,128492
46978,106401
38334,107368
36017,61619
97499,205078
93424,1010095
1542,323951
60043,1381559
39425,93172
92561,429319
28508,104171
66087,94525
15639,178585
49271,132318
12575,376749
59221,332989
15322,68880
62865,88673
85236,399052
63673,168121
17965,60230
22027,1028776
83245,284211
54498,82950
83876,588035
56284,114223
55771,151129
23038,186059
22460,143412
74901,49451
38641,236441
81039,106626
38039,87019
74038,99001
13320,137732
88046,204551
56589,239926
81527,395160
19534,258173
4943,102772
43716,115284
69358,119123
25136,78766
93513,288891
5251,467349
5859,182200
7439,258537
96008,396959
12737,234861
35974,97191
16341,91455
46058,147205
38240,78936
53034,209801
29030,166103
73459,126719
71061,97796
21794,762075
30456,55417
55735,186509
1611,286317
43150,210706
39108,78681
23356,195920
62685,101970
36578,218307
14718,120588
54470,119339
83654,341266
64490,170541
28660,216434
53065,182455
24290,98823
26280,71400
49113,152640
86441,118154
28582,256809
31017,97609
23960,140978
27007,171909
4030,276190
86444,147950
71675,83728
15840,88349
12516,278841
49892,140924
27231,257749
16342,105743
72070,86125
28455,95587
6752,494520
56044,239811
2659,620708
61373,182467
18833,136844
45334,134202
36456,64834
57793,230307
66056,116734
38871,119173
24712,102844
62312,68306
65646,140804
71937,79724
86337,131247
65668,102509
23881,199334
54205,167079
94956,1204309
71366,291604
31512,147799
49060,271572
61732,149184
50670,167567
51025,99963
28685,139620
73728,64812
42325,86537
74427,131246
96134,98028
58270,102250
45303,114788
73852,97638
68002,190720
56443,273677
76671,108445
56222,96575
33849,258967
71362,88344
73932,94904
51028,151534
62692,74317
93067,1725262
62044,65491
62888,72224
4631,128283
47230,128139
30218,136235
78056,398492
42082,125129
2827,353925
28644,177904
73456,52016
97868,163188
62418,77410
22735,271515
83540,201673
48635,112137
45877,146883
68937,263726
43332,116269
17309,208756
59041,347624
7021,974303
52756,258179
38220,77647
28432,108419
75431,125652
35814,259308
57029,188734
48032,221410
62037,171968
59858,250768
8732,436738
78959,146723
62701,87898
45874,99772
96713,760337
83804,267827
55949,216729
30522,239781
82939,232912
16627,59688
5660,351403
37325,144765
96056,213765
93651,424168
75574,132242
13156,134786
75554,89257
71941,99646
24598,96780
23420,151123
24212,142504
71259,102418
47341,142924
54531,254958
71858,47468
13425,126889
2652,581503
15043,183252
46128,178677
64491,69636
88426,92163
95389,697887
97347,363367
62424,132178
24529,151517
47384,139334
26040,55671
14058,133225
54888,167442
4346,172491
54491,132899
71949,88558
13734,135019
54642,156479
43466,123839
8026,251314
23937,123077
12086,172469
98847,381546
72013,140959
65624,171764
35136,124637
58552,70830
68730,151436
77975,150853
83629,308519
12066,178445
46743,180223
95951,212453
30336,200872
48894,250819
30816,111464
58367,105641
1236,417365
1054,353861
83236,281222
30722,128886
15559,173197
72082,46578
45827,164390
74735,124553
3774,175353
49338,120933
79096,117155
50161,185914
67543,126253
45174,535852
38368,105914
80809,409964
8341,174257
17813,153634
83871,287775
93616,247983
19951,360234
48890,166354
42337,65754
13146,93011
54838,188064
48741,112647
92091,2272750
32140,159753
52639,121004
56088,107603
3886,246286
28399,89748
74840,116132
27860,88450
11960,1279146
14040,200646
76861,151227
12910,101940
22922,146585
50458,116358
5680,231672
74561,70592
54519,185725
83427,298321
49726,167986
49406,392681
76271,248591
38345,126781
48435,130136
16374,101590
10505,746014
17407,232728
47963,114277
50864,75600
40374,87715
42712,104809
49733,102398
66733,69754
54529,222479
27829,99475
17876,183186
98843,469451
18438,277090
66413,101037
39747,71351
62898,128481
55939,166283
7418,286454
12783,188061
37694,130882
58563,161053
62814,88573
16313,62668
61012,148312
54410,154358
52755,190151
16259,93231
50647,207810
96716,517477
30810,111024
30420,113627
70631,147555
95444,697792
31826,116625
16650,97933
49680,123536
16041,134387
38761,60271
53503,196238
38547,171730
15637,142126
39322,102606
43933,118882
39846,66508
14138,75128
1266,452997
46382,203275
2763,458853
76639,81635
26812,115831
4952,183101
12076,144707
18826,119338
25070,154001
46779,143514
41033,144534
95942,337216
49969,191838
40055,236008
43116,288696
48871,169265
4863,285008
54754,136042
50636,113526
99133,146135
95002,1144453
48762,147883
15333,112246
72376,116190
73848,70834
81415,361012
95589,317203
25082,154426
4684,268611
36316,138124
48469,156111
54858,149392
54424,156836
70051,119004
42746,99847
99343,459447
40972,44735
79322,49432
56433,197927
23156,166902
29014,115236
68073,214270
21623,275516
37810,114254
68649,139084
56036,117471
2641,657161
25253,91781
54412,175957
38879,91349
42740,177334
27252,166948
50058,103668
13775,157593
57445,176773
30234,131971
99402,271034
39354,114031
49235,144202
16028,93498
80497,620386
85325,106116
60941,164158
49893,125887
36555,255082
24079,163900
45684,103644
76265,104340
31622,114833
42078,55259
14101,107978
77951,69322
3449,300953
52157,133843
53001,200267
16340,95107
54623,205839
56338,230496
43739,186122
65626,144793
77446,119205
63351,149257
38541,137053
49440,129599
42372,83007
67522,130901
52203,205953
55381,193723
68955,227244
55342,117386
77455,177769
47380,88838
39192,73682
64489,116362
64835,87115
13797,132595
96051,266204
56128,127411
39337,102131
95462,544572
24553,108196
21557,107356
22959,344646
36752,134843
54212,302462
61285,112633
83448,280397
76433,278515
49411,147253
56587,293539
2876,359256
59749,301643
76471,116046
46115,138010
80737,81587
59037,357286
29481,67353
13052,130798
29545,159458
61256,145439
97454,376637
67576,68273
37374,138920
47970,127862
47272,121777
55052,239134
55019,290553
73038,83861
81130,290235
27507,162200
36480,95150
13616,153377
49776,81509
3864,248806
75852,225321
34681,455302
12116,159826
78011,91802
11939,795971
62087,64737
81418,248049
22846,326729
72568,98176
27878,43799
40144,105895
47469,110146
42464,91609
36321,117183
65658,176492
65256,241974
76693,101239
57053,200475
81063,73236
43986,79820
24122,170612
53936,114194
99173,215472
4110,728224
49452,114818
78623,329167
82410,166203
28683,151529
78954,554794
44634,156187
67031,123094
14781,107601
35463,163269
52224,149250
4430,67557
68466,45104
43145,131922
27865,111821
3588,136307
30641,286984
86022,183340
13493,113537
74956,89328
75479,149326
24225,68279
17224,160291
49689,92940
36258,124263
63349,226848
17535,338823
54635,149993
16130,132176
15349,146769
97110,619011
3838,283402
35988,103490
56026,192406
74051,97819
72447,84756
18629,154070
53923,123421
4352,236715
16141,143688
13620,147089
96057,223703
49645,109518
57058,125566
16239,87607
68045,108989
30516,138969
58251,137736
75861,123145
12993,182002
43903,73152
64724,103049
12093,159428
56450,176599
24347,162209
39481,96802
74563,67313
5148,261194
94020,974780
23821,84412
54930,142078
49774,98784
48770,70924
63056,197969
8311,149727
47527,141937
25635,79481
25984,69285
67067,222402
13304,201676
72611,115823
50676,120902
3462,294598
77417,165620
12747,194347
84645,379937
12577,358714
30730,88447
71438,133833
46048,154597
73040,54223
52623,156605
27928,79411
64139,353990
62330,72279
51024,232867
10526,545777
39057,110924
28624,242157
55332,116631
15622,272888
53529,301918
22576,260239
56074,238984
92676,748820
74072,94211
46986,111380
74536,101653
87321,117398
15480,139620
63462,110969
12759,158805
82732,229362
11975,2461544
1081,238902
95039,981825
28393,83514
5444,261880
35593,87222
66013,480880
41086,147399
24465,178801
51535,101034
61957,86470
5462,318124
31815,47691
4289,134056
54204,215936
40003,212099
5765,159492
56171,117995
52132,154401
16838,93331
85646,358522
27242,129978
38482,314405
38629,96555
53019,218217
4563,279795
29635,257777
20137,590150
39772,69474
5472,312585
43837,102077
70552,96144
17058,141545
59521,198056
95421,547203
61813,81762
67877,170126
54512,236092
75932,149514
65789,142943
76064,231172
16258,92717
17238,146713
46914,133176
55012,326655
76641,118194
14504,127624
25517,71490
98558,370472
61937,87347
42732,130814
56354,261059
31049,80930
49769,131787
96140,776827
92086,346454
18812,127045
76853,205070
83847,278393
35097,269045
61602,105921
23415,125232
44214,215737
95977,409754
60603,606999
83334,211801
42713,95151
59932,426378
30631,77394
59823,381695
17864,142961
65552,155873
65682,94549
19706,209958
13034,162289
21555,117085
82082,249569
67117,183527
47928,80609
4732,80645
44613,119834
21545,72256
62531,107677
21654,618798
63620,102391
45634,60712
85645,156715
10976,521837
84320,300714
4966,113042
54149,141370
65023,191983
61914,91341
28430,86575
99361,242603
51576,258158
42729,117343
45359,164828
14838,132761
54436,104751
18615,175660
43771,89726
83845,246671
55956,256334
39813,58557
38730,134991
64734,278971
91905,326959
79607,93229
98342,545353
60556,189867
44866,161717
68832,233353
38388,127179
73016,178041
68769,89905
31790,95386
45812,90070
76878,57703
16878,98783
62612,105899
49402,126461
36562,149450
66052,306508
12062,220638
30216,87441
78548,58057
31323,102894
55932,249270
55054,356845
54610,152430
13431,162950
65279,276512
71647,72739
10917,385045
76935,257478
67228,365950
93249,200815
71277,73042
27016,139080
35548,66256
59920,419604
29426,194631
43760,136818
44443,178305
56331,283459
77660,105217
37391,140807
22660,220075
64863,89762
98565,278075
20818,1034526
61501,54750
64648,130388
12185,210335
50554,63663
15747,155099
59874,335367
89411,827923
66401,175671
84026,163873
4342,204641
31058,110989
2839,327885
72136,136481
23065,225250
22480,307706
5345,223496
51450,136883
72532,93305
14034,125557
4668,118788
4983,141728
38369,69795
54545,354062
22971,158616
14743,80301
43755,119371
47235,148469
15955,101092
28442,85125
4088,189529
98813,176681
61001,219526
58622,157851
68729,88818
61744,125654
62824,60400
73543,95686
23123,117222
13843,126974
59436,255517
68979,133437
30137,186303
21838,124893
4920,75697
43360,226357
62868,69529
6254,268790
37828,246046
88026,78086
45860,249569
45772,86428
53517,349252
61483,76103
79086,97520
23084,221137
32044,154570
18435,210525
22740,366824
81423,278484
46182,141860
24534,99114
14481,140943
36343,96050
22949,217188
28392,99588
56455,168700
15423,141176
12842,195580
13660,87761
15864,86977
15928,150635
7620,2423454
28623,151655
54128,143915
38856,100543
44441,147507
71740,99526
41265,71745
49264,185197
14711,79294
1474,341027
27845,61208
58577,210430
62262,77593
40111,56455
1068,331955
93920,1595442
73067,120881
20842,513727
64492,255620
87511,172094
43772,79052
74022,102755
62009,48096
46105,174329
78359,101096
78024,420442
1340,210082
30572,217244
26519,116963
51551,157156
17582,264394
22542,249168
38661,138926
13083,134365
90742,2030758
35061,72188
28343,45805
57003,238071
42355,123217
47260,103910
54759,147591
62414,79725
49033,189120
34215,524230
23148,171430
55084,256554
65466,103548
65722,142828
16435,90514
15558,107984
55031,369825
95689,342729
17024,226663
69356,138370
66517,121679
77564,129066
31641,145907
40472,55493
58278,273372
54631,127144
56676,161987
37050,147935
41539,57962
13343,129074
15428,131416
61062,135988
28151,140669
4786,89749
47946,114456
83522,224574
54210,276201
24460,151727
70645,160664
71354,148888
97489,470225
32332,47648
39743,90047
46149,245308
25043,83753
71070,72580
59925,431011
12059,230544
6754,381953
40050,110546
25241,139616
36860,42254
78039,151915
13808,136689
68718,91068
48733,74492
37713,102940
77837,86759
17810,169515
74637,39104
54433,104994
74880,46737
4941,172082
49905,151288
51241,197153
49656,78401
95962,368421
16255,87504
15360,216031
48738,156825
46532,114240
72583,136800
8608,117404
72821,65332
78389,124181
62351,100689
42411,87597
4418,108448
65337,92076
21036,711754
46171,172493
85928,306554
55089,376853
55985,179954
21737,829846
62544,101935
61849,116434
98361,209533
4658,155306
47971,111298
48737,81738
10986,486365
54655,119429
74369,149094
41557,63746
73095,105533
97107,261137
81410,264281
23438,240941
87514,443870
15321,243429
3845,289519
54425,121660
70659,119060
22830,173583
53059,292641
68791,134630
54428,174106
83241,178166
3910,526201
47273,161023
31060,75109
50244,196673
65254,117695
74554,68713
72201,273815
71726,37283
12060,335435
51034,99493
49342,120470
61736,196750
28438,70175
65263,138106
68784,121668
12137,219716
56178,82179
49675,231109
24430,114838
13652,72657
26743,144016
12463,199756
98638,261256
59645,218226
76687,200311
24594,143777
44046,196556
96028,223275
61047,109046
28766,229419
45768,115146
73858,67581
22511,327290
60963,76202
98850,269912
36003,245712
56336,224960
84634,191105
48865,160631
36256,110022
43556,120808
37339,97363
4085,283242
16664,200764
78402,100381
29726,191962
49780,101026
24363,144103
75127,133912
24375,74325
41043,132141
53579,178335
20778,486739
63384,71492
66050,216313
78933,378638
59639,241671
51248,119531
12729,176470
96719,580481
12565,180410
58790,212619
29146,68186
37142,242452
70451,125305
17017,149974
18465,95555
50061,385412
23830,210341
15550,156037
72087,341080
15055,210036
79370,71094
41121,82242
43045,220720
27291,212682
4010,226059
27208,158785
4758,100790
37361,184001
39086,77314
53806,94315
17929,115433
43443,164328
39320,163523
12125,214822
35480,196390
40177,93865
50604,131703
12155,125302
25442,316504
16034,195634
74854,63261
51559,188849
46745,199186
61415,112302
59001,290465
75847,126235
97389,351278
5459,218170
73566,49641
33514,172201
4020,244956
4354,208361
13694,106950
79009,84631
97130,549908
97452,311422
64763,88241
39079,35120
68317,256958
74450,106888
49325,204944
41055,156566
41776,40806
28783,276479
13112,169808
4290,127833
31780,74786
76626,120808
2564,1673458
12173,222950
25812,67716
12121,227055
49061,164631
44633,221547
95551,391628
80650,351485
66451,120218
36855,93989
45896,116648
51526,252239
70086,93549
73773,82509
83851,154443
55936,198309
71763,47788
46917,116421
3285,244231
38645,59505
54469,107569
26055,69802
45871,157160
93440,669233
70749,193862
46524,192727
26283,81286
97824,304835
63837,52667
54566,150796
87025,231176
50466,134287
52352,191526
