SizeRank,Zip,RegionType,StateName,State,City,Metro,CountyName,ZHVI_3mo
4874,18064,Zip,PA,PA,Nazareth,Allentown-Bethlehem-Easton,Northampton County,292103
4874,18062,Zip,PA,PA,Lower Macungie Township,Allentown-Bethlehem-Easton,Lehigh County,312983
4874,93314,Zip,CA,CA,Rosedale,Bakersfield,Kern County,431037
4878,55123,Zip,MN,MN,Eagan,Minneapolis-St. Paul-Bloomington,Dakota County,395461
4879,64014,Zip,MO,MO,Blue Springs,Kansas City,Jackson County,218514
4880,44113,Zip,OH,OH,Cleveland,Cleveland-Elyria,Cuyahoga County,195787
4881,73003,Zip,OK,OK,Edmond,Oklahoma City,Oklahoma County,182385
4882,85381,Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County,331813
4882,44857,Zip,OH,OH,Norwalk,Norwalk,Huron County,141284
4884,80922,Zip,CO,CO,Colorado Springs,Colorado Springs,El Paso County,357433
4885,75041,Zip,TX,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,193986
4886,92706,Zip,CA,CA,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange County,729216
4886,97071,Zip,OR,OR,Woodburn,Salem,Marion County,312168
4888,26062,Zip,WV,WV,Weirton,Weirton-Steubenville,Hancock County,93887
4888,7424,Zip,NJ,NJ,Little Falls,New York-Newark-Jersey City,Passaic County,433969
4890,81401,Zip,CO,CO,Montrose,Montrose,Montrose County,277421
4890,30122,Zip,GA,GA,Lithia Springs,Atlanta-Sandy Springs-Roswell,Douglas County,193718
4892,91602,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1040562
4893,70448,Zip,LA,LA,Mandeville,New Orleans-Metairie,Saint Tammany Parish,279912
4894,40383,Zip,KY,KY,Versailles,Lexington-Fayette,Woodford County,220005
4895,37821,Zip,TN,TN,Newport,Newport,Cocke County,113611
4895,67502,Zip,KS,KS,Hutchinson,Hutchinson,Reno County,158469
4897,33066,Zip,FL,FL,Coconut Creek,Miami-Fort Lauderdale-West Palm Beach,Broward County,153860
4898,33936,Zip,FL,FL,Lehigh Acres,Cape Coral-Fort Myers,Lee County,154052
4899,71201,Zip,LA,LA,Monroe,Monroe,Ouachita Parish,175711
4899,12208,Zip,NY,NY,Albany,Albany-Schenectady-Troy,Albany County,211442
4899,24017,Zip,VA,VA,Roanoke,Roanoke,Roanoke City,121068
4902,98371,Zip,WA,WA,Puyallup,Seattle-Tacoma-Bellevue,Pierce County,462570
4902,43113,Zip,OH,OH,Circleville,Columbus,Pickaway County,176611
4902,79930,Zip,TX,TX,El Paso,El Paso,El Paso County,125069
4902,84780,Zip,UT,UT,Washington,St. George,Washington County,383594
4906,2140,Zip,MA,MA,Cambridge,Boston-Cambridge-Newton,Middlesex County,880760
4907,31792,Zip,GA,GA,Thomasville,Thomasville,Thomas County,126959
4908,77098,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,589112
4908,30307,Zip,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,563866
4908,33558,Zip,FL,FL,Lutz,Tampa-St. Petersburg-Clearwater,Hillsborough County,380031
4912,2026,Zip,MA,MA,Dedham,Boston-Cambridge-Newton,Norfolk County,591591
4912,31024,Zip,GA,GA,Eatonton,,Putnam County,234453
4914,77320,Zip,TX,TX,Huntsville,Huntsville,Walker County,176904
4915,98284,Zip,WA,WA,Sedro-Woolley,Mount Vernon-Anacortes,Skagit County,374517
4915,34210,Zip,FL,FL,Bradenton,North Port-Sarasota-Bradenton,Manatee County,224696
4915,95501,Zip,CA,CA,Eureka,Eureka-Arcata-Fortuna,Humboldt County,306476
4918,97333,Zip,OR,OR,Corvallis,Corvallis,Benton County,391428
4919,56201,Zip,MN,MN,Willmar,Willmar,Kandiyohi County,171209
4920,60015,Zip,IL,IL,Deerfield,Chicago-Naperville-Elgin,Lake County,469947
4921,30601,Zip,GA,GA,Athens,Athens-Clarke County,Clarke County,187211
4922,55025,Zip,MN,MN,Forest Lake,Minneapolis-St. Paul-Bloomington,Washington County,344456
4923,75001,Zip,TX,TX,Addison,Dallas-Fort Worth-Arlington,Dallas County,363518
4923,79934,Zip,TX,TX,El Paso,El Paso,El Paso County,163997
4923,14223,Zip,NY,NY,Tonawanda,Buffalo-Cheektowaga-Niagara Falls,Erie County,181540
4926,34601,Zip,FL,FL,Brooksville,Tampa-St. Petersburg-Clearwater,Hernando County,180037
4927,1108,Zip,MA,MA,Springfield,Springfield,Hampden County,200566
4927,92508,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,563371
4930,34638,Zip,FL,FL,Land O Lakes,Tampa-St. Petersburg-Clearwater,Pasco County,295900
4930,17036,Zip,PA,PA,Hummelstown,Harrisburg-Carlisle,Dauphin County,260589
4932,43605,Zip,OH,OH,Toledo,Toledo,Lucas County,30797
4933,78410,Zip,TX,TX,Corpus Christi,Corpus Christi,Nueces County,191468
4933,63112,Zip,MO,MO,Saint Louis,St. Louis,Saint Louis City,134184
4935,30512,Zip,GA,GA,Blairsville,,Union County,231500
4936,44310,Zip,OH,OH,Akron,Akron,Summit County,78646
4937,23607,Zip,VA,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,96905
4938,13069,Zip,NY,NY,Fulton,Syracuse,Oswego County,105971
4939,32583,Zip,FL,FL,Milton,Pensacola-Ferry Pass-Brent,Santa Rosa County,196323
4939,37615,Zip,TN,TN,Johnson City,Johnson City,Washington County,226991
4941,27577,Zip,NC,NC,Smithfield,Raleigh,Johnston County,188457
4941,33916,Zip,FL,FL,Fort Myers,Cape Coral-Fort Myers,Lee County,145436
4943,61571,Zip,IL,IL,Washington,Peoria,Tazewell County,157776
4943,63367,Zip,MO,MO,Lake Saint Louis,St. Louis,Saint Charles County,303753
4943,75160,Zip,TX,TX,Terrell,Dallas-Fort Worth-Arlington,Kaufman County,190738
4946,6473,Zip,CT,CT,North Haven,New Haven-Milford,New Haven County,311173
4948,38930,Zip,MS,MS,Greenwood,Greenwood,Leflore County,66595
4949,98272,Zip,WA,WA,Monroe,Seattle-Tacoma-Bellevue,Snohomish County,522037
4950,45805,Zip,OH,OH,Lima,Lima,Allen County,130231
4951,98188,Zip,WA,WA,Seatac,Seattle-Tacoma-Bellevue,King County,461976
4952,10309,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,615302
4952,22180,Zip,VA,VA,Vienna,Washington-Arlington-Alexandria,Fairfax County,801022
4952,60087,Zip,IL,IL,Waukegan,Chicago-Naperville-Elgin,Lake County,165200
4955,33054,Zip,FL,FL,Miami Gardens,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,268201
4956,94619,Zip,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County,898497
4957,10512,Zip,NY,NY,Lake Carmel,New York-Newark-Jersey City,Putnam County,343374
4958,48306,Zip,MI,MI,Rochester Hills,Detroit-Warren-Dearborn,Oakland County,436244
4958,7430,Zip,NJ,NJ,Mahwah Township,New York-Newark-Jersey City,Bergen County,504110
4958,46970,Zip,IN,IN,Peru,Peru,Miami County,81644
4958,8002,Zip,NJ,NJ,Cherry Hill Township,Philadelphia-Camden-Wilmington,Camden County,268768
4962,98597,Zip,WA,WA,Yelm,Olympia-Tumwater,Thurston County,361669
4963,10708,Zip,NY,NY,Eastchester,New York-Newark-Jersey City,Westchester County,751195
4964,61938,Zip,IL,IL,Mattoon,Charleston-Mattoon,Coles County,78190
4965,20653,Zip,MD,MD,Lexington Park,California-Lexington Park,Saint Marys County,287090
4966,60156,Zip,IL,IL,Lake in the Hills,Chicago-Naperville-Elgin,McHenry County,252881
4966,48503,Zip,MI,MI,Flint,Flint,Genesee County,41729
4968,19107,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,344089
4969,40160,Zip,KY,KY,Radcliff,Elizabethtown-Fort Knox,Hardin County,151810
4969,11803,Zip,NY,NY,Plainview,New York-Newark-Jersey City,Nassau County,652918
4971,48327,Zip,MI,MI,Waterford,Detroit-Warren-Dearborn,Oakland County,212135
4972,34654,Zip,FL,FL,New Port Richey,Tampa-St. Petersburg-Clearwater,Pasco County,229301
4972,92301,Zip,CA,CA,Adelanto,Riverside-San Bernardino-Ontario,San Bernardino County,264981
4974,76126,Zip,TX,TX,Benbrook,Dallas-Fort Worth-Arlington,Tarrant County,263718
4975,8060,Zip,NJ,NJ,Mt Holly Township,Philadelphia-Camden-Wilmington,Burlington County,252897
4976,7006,Zip,NJ,NJ,West Caldwell,New York-Newark-Jersey City,Essex County,572003
4977,48075,Zip,MI,MI,Southfield,Detroit-Warren-Dearborn,Oakland County,185140
4978,39350,Zip,MS,MS,Philadelphia,,Neshoba County,104637
4978,61244,Zip,IL,IL,East Moline,Davenport-Moline-Rock Island,Rock Island County,106514
4980,45406,Zip,OH,OH,Dayton,Dayton,Montgomery County,54542
4981,98311,Zip,WA,WA,Bremerton,Bremerton-Silverdale,Kitsap County,406777
4982,33805,Zip,FL,FL,Lakeland,Lakeland-Winter Haven,Polk County,159566
4983,95503,Zip,CA,CA,Eureka,Eureka-Arcata-Fortuna,Humboldt County,336154
4983,28112,Zip,NC,NC,Monroe,Charlotte-Concord-Gastonia,Union County,219176
4985,30297,Zip,GA,GA,Forest Park,Atlanta-Sandy Springs-Roswell,Clayton County,101326
4985,42066,Zip,KY,KY,Mayfield,Mayfield,Graves County,91227
4987,74701,Zip,OK,OK,Durant,Durant,Bryan County,123037
4988,63104,Zip,MO,MO,Saint Louis,St. Louis,Saint Louis City,261172
4989,73044,Zip,OK,OK,Guthrie,Oklahoma City,Logan County,143192
4989,54501,Zip,WI,WI,Rhinelander,,Oneida County,153520
4991,94801,Zip,CA,CA,Richmond,San Francisco-Oakland-Hayward,Contra Costa County,593395
4992,29403,Zip,SC,SC,Charleston,Charleston-North Charleston,Charleston County,500475
4993,33716,Zip,FL,FL,Saint Petersburg,Tampa-St. Petersburg-Clearwater,Pinellas County,142569
4994,30577,Zip,GA,GA,Toccoa,Toccoa,Stephens County,113027
4995,75020,Zip,TX,TX,Denison,Sherman-Denison,Grayson County,157046
4996,33584,Zip,FL,FL,Seffner,Tampa-St. Petersburg-Clearwater,Hillsborough County,238047
4996,66223,Zip,KS,KS,Overland Park,Kansas City,Johnson County,363775
4998,35749,Zip,AL,AL,Harvest,Huntsville,Madison County,221086
4999,36801,Zip,AL,AL,Opelika,Auburn-Opelika,Lee County,180956
5000,44484,Zip,OH,OH,Warren,Youngstown-Warren-Boardman,Trumbull County,129971
5000,21114,Zip,MD,MD,Crofton,Baltimore-Columbia-Towson,Anne Arundel County,391182
5002,92604,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,860828
5002,77414,Zip,TX,TX,Bay City,Bay City,Matagorda County,159391
5004,75460,Zip,TX,TX,Paris,Paris,Lamar County,67870
5004,11530,Zip,NY,NY,Garden City,New York-Newark-Jersey City,Nassau County,891917
5004,7724,Zip,NJ,NJ,Tinton Falls,New York-Newark-Jersey City,Monmouth County,439444
5007,30549,Zip,GA,GA,Jefferson,Jefferson,Jackson County,257528
5008,55411,Zip,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County,214679
5009,86404,Zip,AZ,AZ,Lake Havasu City,Lake Havasu City-Kingman,Mohave County,373548
5009,95864,Zip,CA,CA,Arden-Arcade,Sacramento--Roseville--Arden-Arcade,Sacramento County,619878
5011,70124,Zip,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish,477720
5012,79706,Zip,TX,TX,Midland,Midland,Midland County,292607
5013,70127,Zip,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish,153683
5014,77058,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,203257
5015,99354,Zip,WA,WA,Richland,Kennewick-Richland,Benton County,327323
5016,40422,Zip,KY,KY,Danville,Danville,Boyle County,150853
5017,78332,Zip,TX,TX,Alice,Alice,Jim Wells County,134855
5018,99709,Zip,AK,AK,Fairbanks,Fairbanks,Fairbanks North Star Borough,200923
5019,24701,Zip,WV,WV,Bluefield,Bluefield,Mercer County,60462
5020,54301,Zip,WI,WI,Allouez,Green Bay,Brown County,170713
5021,76002,Zip,TX,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,262034
5022,85304,Zip,AZ,AZ,Glendale,Phoenix-Mesa-Scottsdale,Maricopa County,289929
5022,43920,Zip,OH,OH,East Liverpool,Salem,Columbiana County,72065
5024,45247,Zip,OH,OH,White Oak,Cincinnati,Hamilton County,235431
5024,1013,Zip,MA,MA,Chicopee,Springfield,Hampden County,220922
5024,28443,Zip,NC,NC,Hampstead,Wilmington,Pender County,317069
5027,4011,Zip,ME,ME,Brunswick,Portland-South Portland,Cumberland County,335285
5028,33547,Zip,FL,FL,Riverview,Tampa-St. Petersburg-Clearwater,Hillsborough County,358186
5028,68105,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,168647
5028,94612,Zip,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County,764528
5031,80130,Zip,CO,CO,Highlands Ranch,Denver-Aurora-Lakewood,Douglas County,558733
5032,30504,Zip,GA,GA,Gainesville,Gainesville,Hall County,241239
5033,30260,Zip,GA,GA,Morrow,Atlanta-Sandy Springs-Roswell,Clayton County,143719
5034,47331,Zip,IN,IN,Connersville,Connersville,Fayette County,84870
5034,22032,Zip,VA,VA,Fairfax,Washington-Arlington-Alexandria,Fairfax County,664065
5036,52241,Zip,IA,IA,Coralville,Iowa City,Johnson County,254868
5037,14607,Zip,NY,NY,Rochester,Rochester,Monroe County,229777
5038,86305,Zip,AZ,AZ,Prescott,Prescott,Yavapai County,529332
5039,27262,Zip,NC,NC,High Point,Greensboro-High Point,Guilford County,131105
5039,94589,Zip,CA,CA,Vallejo,Vallejo-Fairfield,Solano County,443201
5041,44112,Zip,OH,OH,East Cleveland,Cleveland-Elyria,Cuyahoga County,41901
5042,44137,Zip,OH,OH,Maple Heights,Cleveland-Elyria,Cuyahoga County,81999
5043,86403,Zip,AZ,AZ,Lake Havasu City,Lake Havasu City-Kingman,Mohave County,286923
5044,6002,Zip,CT,CT,Bloomfield,Hartford-West Hartford-East Hartford,Hartford County,228119
5045,8204,Zip,NJ,NJ,Cape May,Ocean City,Cape May County,423708
5045,63379,Zip,MO,MO,Troy,St. Louis,Lincoln County,214625
5047,84102,Zip,UT,UT,Salt Lake City,Salt Lake City,Salt Lake County,462776
5048,72104,Zip,AR,AR,Malvern,Malvern,Hot Spring County,88104
5048,84414,Zip,UT,UT,North Ogden,Ogden-Clearfield,Weber County,385128
5048,36582,Zip,AL,AL,Theodore,Mobile,Mobile County,143204
5051,33782,Zip,FL,FL,Pinellas Park,Tampa-St. Petersburg-Clearwater,Pinellas County,219944
5052,95405,Zip,CA,CA,Santa Rosa,Santa Rosa,Sonoma County,659625
5053,6114,Zip,CT,CT,Hartford,Hartford-West Hartford-East Hartford,Hartford County,147267
5053,11542,Zip,NY,NY,Glen Cove,New York-Newark-Jersey City,Nassau County,608898
5055,1854,Zip,MA,MA,Lowell,Boston-Cambridge-Newton,Middlesex County,340672
5055,37138,Zip,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,284100
5057,93654,Zip,CA,CA,Reedley,Fresno,Fresno County,264800
5058,27312,Zip,NC,NC,Pittsboro,Durham-Chapel Hill,Chatham County,357341
5059,20601,Zip,MD,MD,Waldorf,Washington-Arlington-Alexandria,Charles County,341433
5059,47803,Zip,IN,IN,Terre Haute,Terre Haute,Vigo County,119466
5061,19977,Zip,DE,DE,Smyrna,Dover,Kent County,280780
5062,76086,Zip,TX,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,193725
5063,36867,Zip,AL,AL,Phenix City,Columbus,Russell County,115740
5063,39601,Zip,MS,MS,Brookhaven,Brookhaven,Lincoln County,121394
5063,33602,Zip,FL,FL,Tampa,Tampa-St. Petersburg-Clearwater,Hillsborough County,380748
5066,17408,Zip,PA,PA,Shiloh,York-Hanover,York County,204855
5066,27549,Zip,NC,NC,Louisburg,Raleigh,Franklin County,174131
5068,27260,Zip,NC,NC,High Point,Greensboro-High Point,Guilford County,69651
5068,21286,Zip,MD,MD,Towson,Baltimore-Columbia-Towson,Baltimore County,332673
5070,29488,Zip,SC,SC,Walterboro,,Colleton County,120020
5071,20853,Zip,MD,MD,Olney,Washington-Arlington-Alexandria,Montgomery County,507880
5072,91932,Zip,CA,CA,Imperial Beach,San Diego-Carlsbad,San Diego County,673191
5073,59808,Zip,MT,MT,Missoula,Missoula,Missoula County,386995
5074,28739,Zip,NC,NC,Hendersonville,Asheville,Henderson County,317294
5074,80439,Zip,CO,CO,Evergreen,Denver-Aurora-Lakewood,Jefferson County,716208
5074,16510,Zip,PA,PA,Erie,Erie,Erie County,134145
5077,75119,Zip,TX,TX,Ennis,Dallas-Fort Worth-Arlington,Ellis County,183313
5078,91303,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,598763
5080,33470,Zip,FL,FL,Loxahatchee Groves,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,406446
5081,97015,Zip,OR,OR,Clackamas,Portland-Vancouver-Hillsboro,Clackamas County,472517
5082,10952,Zip,NY,NY,Ramapo,New York-Newark-Jersey City,Rockland County,684217
5083,98074,Zip,WA,WA,Sammamish,Seattle-Tacoma-Bellevue,King County,1062770
5084,17406,Zip,PA,PA,Springettsbury Township,York-Hanover,York County,192720
5085,79118,Zip,TX,TX,Amarillo,Amarillo,Potter County,189896
5086,80238,Zip,CO,CO,Denver,Denver-Aurora-Lakewood,Denver County,670195
5087,91324,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,728400
5087,57105,Zip,SD,SD,Sioux Falls,Sioux Falls,Minnehaha County,205094
5089,77062,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,249476
5090,14216,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,234575
5091,92394,Zip,CA,CA,Victorville,Riverside-San Bernardino-Ontario,San Bernardino County,297892
5092,60467,Zip,IL,IL,Orland Park,Chicago-Naperville-Elgin,Cook County,368186
5093,46845,Zip,IN,IN,Fort Wayne,Fort Wayne,Allen County,286125
5094,98008,Zip,WA,WA,Bellevue,Seattle-Tacoma-Bellevue,King County,977769
5095,17057,Zip,PA,PA,Lower Swatara Township,Harrisburg-Carlisle,Dauphin County,170018
5096,37148,Zip,TN,TN,Portland,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,204613
5097,3051,Zip,NH,NH,Hudson,Manchester-Nashua,Hillsborough County,363166
5097,11741,Zip,NY,NY,Town of Islip,New York-Newark-Jersey City,Suffolk County,467356
5099,2050,Zip,MA,MA,Marshfield,Boston-Cambridge-Newton,Plymouth County,530027
5100,70363,Zip,LA,LA,Houma,Houma-Thibodaux,Terrebonne Parish,137859
5101,91740,Zip,CA,CA,Glendora,Los Angeles-Long Beach-Anaheim,Los Angeles County,620764
5102,45237,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,142227
5103,19150,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,210257
5103,19607,Zip,PA,PA,Cumru Township,Reading,Berks County,182240
5105,39443,Zip,MS,MS,Laurel,Laurel,Jones County,122744
5106,92011,Zip,CA,CA,Carlsbad,San Diego-Carlsbad,San Diego County,1059391
5107,33444,Zip,FL,FL,Delray Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,309308
5107,33544,Zip,FL,FL,Wesley Chapel,Tampa-St. Petersburg-Clearwater,Pasco County,308932
5109,34212,Zip,FL,FL,Bradenton,North Port-Sarasota-Bradenton,Manatee County,375976
5109,10566,Zip,NY,NY,Peekskill,New York-Newark-Jersey City,Westchester County,377536
5111,48036,Zip,MI,MI,Clinton,Detroit-Warren-Dearborn,Macomb County,203806
5112,30291,Zip,GA,GA,Union City,Atlanta-Sandy Springs-Roswell,Fulton County,163685
5113,53027,Zip,WI,WI,Hartford,Milwaukee-Waukesha-West Allis,Washington County,262701
5114,98406,Zip,WA,WA,Tacoma,Seattle-Tacoma-Bellevue,Pierce County,494454
5115,77076,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,159192
5116,64081,Zip,MO,MO,Lees Summit,Kansas City,Jackson County,304320
5117,20105,Zip,VA,VA,Aldie,Washington-Arlington-Alexandria,Loudoun County,704349
5118,66208,Zip,KS,KS,Prairie Village,Kansas City,Johnson County,364705
5118,32413,Zip,FL,FL,Panama City Beach,Panama City,Bay County,332499
5120,44138,Zip,OH,OH,Olmsted Falls,Cleveland-Elyria,Cuyahoga County,202481
5121,98199,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County,1092589
5122,89801,Zip,NV,NV,Elko,Elko,Elko County,279551
5123,8088,Zip,NJ,NJ,Southampton Township,Philadelphia-Camden-Wilmington,Burlington County,296908
5124,28613,Zip,NC,NC,Conover,Hickory-Lenoir-Morganton,Catawba County,182121
5125,41071,Zip,KY,KY,Newport,Cincinnati,Campbell County,150156
5126,93060,Zip,CA,CA,Santa Paula,Oxnard-Thousand Oaks-Ventura,Ventura County,523922
5127,46158,Zip,IN,IN,Mooresville,Indianapolis-Carmel-Anderson,Morgan County,216388
5128,27607,Zip,NC,NC,Raleigh,Raleigh,Wake County,478879
5129,17078,Zip,PA,PA,Palmyra,Lebanon,Lebanon County,235208
5130,11412,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,562274
5131,55420,Zip,MN,MN,Bloomington,Minneapolis-St. Paul-Bloomington,Hennepin County,289425
5132,90272,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3317534
5133,11361,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,787847
5134,91504,Zip,CA,CA,Burbank,Los Angeles-Long Beach-Anaheim,Los Angeles County,931657
5135,60172,Zip,IL,IL,Roselle,Chicago-Naperville-Elgin,DuPage County,281826
5136,11725,Zip,NY,NY,Commack,New York-Newark-Jersey City,Suffolk County,584516
5136,98292,Zip,WA,WA,Stanwood,Seattle-Tacoma-Bellevue,Snohomish County,525393
5138,35404,Zip,AL,AL,Tuscaloosa,Tuscaloosa,Tuscaloosa County,125489
5138,72118,Zip,AR,AR,North Little Rock,Little Rock-North Little Rock-Conway,Pulaski County,93630
5140,98671,Zip,WA,WA,Washougal,Portland-Vancouver-Hillsboro,Clark County,463621
5141,14228,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,240211
5142,72301,Zip,AR,AR,West Memphis,Memphis,Crittenden County,77637
5143,98055,Zip,WA,WA,Renton,Seattle-Tacoma-Bellevue,King County,500199
5144,8638,Zip,NJ,NJ,Ewing Township,Trenton,Mercer County,183661
5145,71909,Zip,AR,AR,Hot Springs Village,Little Rock-North Little Rock-Conway,Saline County,204259
5145,20912,Zip,MD,MD,Takoma Park,Washington-Arlington-Alexandria,Montgomery County,618470
5147,66109,Zip,KS,KS,Kansas City,Kansas City,Wyandotte County,232991
5148,34613,Zip,FL,FL,North Weeki Wachee,Tampa-St. Petersburg-Clearwater,Hernando County,212525
5149,77345,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,304141
5150,41501,Zip,KY,KY,Pikeville,,Pike County,75214
5151,68107,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,135354
5152,43607,Zip,OH,OH,Toledo,Toledo,Lucas County,44907
5152,44024,Zip,OH,OH,Chardon,Cleveland-Elyria,Geauga County,254644
5154,95121,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,948509
